GOI_Mean	GOI_p_adj_paired_wilcoxon	Control_Mean	Control_p_adj_paired_wilcoxon	F_score	Accuracy	PR_AUC	ROC_AUC	GOI_cv	Control_cv	BG_FGES	Alt_FGES	FGES_source
5597.324706878709	5.7602224444819135e-84	755.0653570564268	0.0	0.9966764948879903	0.9966725043782837	0.9998993380987831	0.9997922077922079	0.16734878023554875	0.3896588836551266	Main4_B_cells	B_CELLS_NOVERSHTERN_3_XCELL	xCell
6903.9509855195565	5.778147077663384e-84	3354.514691894902	0.0	0.9965031539983107	0.9964973730297724	0.9999961722087136	0.9999913419913421	0.11745390703231248	0.3281905389752499	Main4_B_cells	GSE10325_BCELL_VS_MYELOID_UP	MSigDb_Dif_Expression
6347.167265454218	5.7602224444819135e-84	1276.8586347204687	0.0	0.9965028730800929	0.9964973730297724	0.9999948838393419	0.999988455988456	0.14560718353987204	0.37572003050474484	Main4_B_cells	HAY_BONE_MARROW_FOLLICULAR_B_CELL	MSigDb_Single_Cell
6986.428653548108	6.564442200070746e-84	2155.050542501267	0.0	0.9963292478986967	0.9963222416812609	0.9999961754538826	0.9999913419913419	0.12390291929732458	0.3901233499910716	Main4_B_cells	GSE10325_CD4_TCELL_VS_BCELL_DN	MSigDb_Dif_Expression
8695.554855596705	3.978277919129613e-73	4094.4742949355214	0.0	0.9963284119783216	0.9963222416812609	0.9999857572952994	0.9999682539682541	0.07176915591987029	0.35436557361031107	Main4_B_cells	FAN_EMBRYONIC_CTX_BRAIN_B_CELL	MSigDb_Single_Cell
7555.514877717791	6.90228341356977e-60	5354.873615476403	0.0	0.9961547935439231	0.9961471103327495	0.9999278235090777	0.9998297258297258	0.0836288506669657	0.2193858516132745	Main4_B_cells	GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_UP	MSigDb_Dif_Expression
6973.531816963646	1.4546326876601664e-83	3943.12166403284	0.0	0.996154793543923	0.9961471103327495	0.9997703367970903	0.9994040404040405	0.10435498941659435	0.27414682767692516	Main4_B_cells	GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_UP	MSigDb_Dif_Expression
7381.403567619686	2.2233576225818613e-66	3568.4917602219716	0.0	0.9961537137710254	0.9961471103327495	0.9999936181544014	0.9999855699855701	0.11050559571905419	0.3168579124797245	Main4_B_cells	GSE29618_BCELL_VS_MDC_UP	MSigDb_Dif_Expression
6519.111823474215	5.7602224444819135e-84	-150.3426483266665	0.0	0.9961537086888154	0.9961471103327495	0.9999789827801088	0.9999538239538239	0.16150292527973178	0.4611864576307216	Main4_B_cells	MEMORY_B_CELLS_IRIS_2_XCELL	xCell
9234.537288937763	1.6966368600930487e-83	3546.5935602920504	0.0	0.9959762435768876	0.9959719789842382	0.9999512686226348	0.9998917748917749	0.04415956809124176	0.4248927344415039	Main4_B_cells	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_B_CELLS	MSigDb_Single_Cell
6520.186491728193	5.7602224444819135e-84	980.9460585506257	0.0	0.99580067737845	0.9957968476357267	0.9997255783571866	0.9994949494949494	0.12318102463206967	0.4426395829309021	Main4_B_cells	MEMORY_B_CELLS_IRIS_1_XCELL	xCell
7387.216100942724	1.0325461300640348e-66	4074.1842478221897	0.0	0.9951064577246799	0.9950963222416812	0.9999696031466494	0.9999307359307361	0.11030110599911191	0.3078792867884471	Main4_B_cells	GSE29618_BCELL_VS_PDC_UP	MSigDb_Dif_Expression
6796.607501569063	5.778147077663384e-84	2180.566235812723	0.0	0.9949282055882762	0.9949211908931698	0.9999471462710021	0.9998816738816739	0.129265806364403	0.4018489104853278	Main4_B_cells	GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_DN	MSigDb_Dif_Expression
6359.871574914029	5.7602224444819135e-84	3210.25909648605	0.0	0.9945795979731861	0.994570928196147	0.9999437287444751	0.999873015873016	0.1337552864808609	0.3232028742971087	Main4_B_cells	GSE3982_MEMORY_CD4_TCELL_VS_BCELL_DN	MSigDb_Dif_Expression
9197.011112202706	5.800296518606021e-84	7243.825097234495	0.0	0.9942271182914793	0.9942206654991242	0.9996344640337167	0.9992424242424243	0.043490148982290484	0.2061703756775184	Main4_B_cells	RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	MSigDb_Single_Cell
5233.74080682068	5.7602224444819135e-84	3176.526591137898	0.0	0.9940586162898996	0.9940455341506128	0.9996700150861656	0.9993780663780664	0.14914673468056444	0.3014583586778675	Main4_B_cells	GSE3982_BCELL_VS_NKCELL_UP	MSigDb_Dif_Expression
5377.201633372244	5.7602224444819135e-84	3479.873676667222	0.0	0.9933586711357634	0.9933450087565674	0.999589367689586	0.9990822510822511	0.15133710665681366	0.2935243166984488	Main4_B_cells	GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP	MSigDb_Dif_Expression
4429.284155447892	5.7602224444819135e-84	619.7060212701937	0.0	0.9933561531857166	0.9933450087565674	0.9994940675602308	0.9989884559884562	0.18478495917907464	0.34630640974598914	Main4_B_cells	NAIVE_B_CELLS_NOVERSHTERN_3_XCELL	xCell
3373.8465068244045	5.7602224444819135e-84	261.7945387588418	0.0	0.9921242050961834	0.9921190893169877	0.9954840514003571	0.995098124098124	0.20672029864643854	0.4082592939662752	Main4_B_cells	GSE22886_NAIVE_BCELL_VS_MONOCYTE_UP	MSigDb_Dif_Expression
3397.0649574175454	5.7602224444819135e-84	1073.3446587210346	0.0	0.991592295342883	0.9915936952714537	0.9913420307010412	0.9924516594516595	0.20185767866050858	0.38671799039613336	Main4_B_cells	GSE22886_CD4_TCELL_VS_BCELL_NAIVE_DN	MSigDb_Dif_Expression
4210.882894562125	5.7602224444819135e-84	-22.902974701116285	0.0	0.990916643247177	0.9908931698774082	0.9992022825895919	0.9984834054834055	0.1881994474661399	0.3702009048996097	Main4_B_cells	NAIVE_B_CELLS_NOVERSHTERN_1_XCELL	xCell
2590.602579617057	5.7602224444819135e-84	-1384.0953691558188	0.0	0.9908986101393384	0.9908931698774082	0.9921900225498872	0.9947647907647907	0.22897904121257134	0.46966401400483876	Main4_B_cells	MEMORY_B_CELLS_BLUEPRINT_2_XCELL	xCell
6216.7499752569465	5.7602224444819135e-84	3844.1382930212053	0.0	0.990754502932522	0.9907180385288965	0.9998533735390192	0.9996623376623377	0.11508510354451432	0.2599921637355415	Main4_B_cells	CLASS_SWITCHED_MEMORY_B_CELLS_BLUEPRINT_2_XCELL	xCell
6443.496166365699	5.7602224444819135e-84	2093.5463577928763	0.0	0.9903947799610042	0.990367775831874	0.9996429491435791	0.9992525252525253	0.1442704155067092	0.4637595692265702	Main4_B_cells	GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	Gene_Ontology
4582.3304360602415	5.7602224444819135e-84	2225.171327155086	0.0	0.9889868351557991	0.988966725043783	0.9975945189972982	0.9968210678210678	0.16523470302678459	0.32776446225295697	Main4_B_cells	GSE22886_NAIVE_BCELL_VS_DC_UP	MSigDb_Dif_Expression
5517.706137010307	5.7602224444819135e-84	3066.2993273184097	0.0	0.9874325181326199	0.9873905429071803	0.9986440559372587	0.9974935064935068	0.15011019507360235	0.3314027840591659	Main4_B_cells	GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_UP	MSigDb_Dif_Expression
6567.37035094621	7.088185057259536e-84	3912.8423385157957	0.0	0.9867629442627914	0.9866900175131349	0.9996580935112063	0.9992135642135642	0.10779238703522354	0.23738894790645845	Main4_B_cells	CLASS_SWITCHED_MEMORY_B_CELLS_BLUEPRINT_3_XCELL	xCell
2800.279082172312	5.7602224444819135e-84	210.53762104937397	0.0	0.9847664132324411	0.9847635726795098	0.9892511705544103	0.9903290043290044	0.22068981210059863	0.41058206135876646	Main4_B_cells	GSE22886_TCELL_VS_BCELL_NAIVE_DN	MSigDb_Dif_Expression
5401.569074985942	5.7602224444819135e-84	-2749.6405741563267	0.0	0.983219300294618	0.983187390542907	0.9987546312612553	0.9973881673881673	0.28424908864815	0.6137677681777415	Main4_B_cells	BINDEA_ET_AL_B_CELLS	Bindea
4375.364572416034	5.7602224444819135e-84	2858.2935091781055	0.0	0.9824065876086753	0.9823117338003504	0.9968365984006071	0.9958773448773449	0.1734098770836243	0.31494214963260947	Main4_B_cells	GSE3982_MAST_CELL_VS_BCELL_DN	MSigDb_Dif_Expression
3862.129310168929	5.7602224444819135e-84	2879.2800557845208	0.0	0.9783280212947272	0.9782837127845886	0.9891988450532512	0.9898354978354978	0.1728764354359761	0.27866308826659336	Main4_B_cells	GSE3982_BCELL_VS_BASOPHIL_UP	MSigDb_Dif_Expression
7546.45606161436	2.105385623660746e-52	4697.6670086438335	0.0	0.9780130894440446	0.9779334500875656	0.9981922338552061	0.996018759018759	0.09849188901905613	0.2930146497444932	Main4_B_cells	TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN	MSigDb_Dif_Expression
3155.849083068747	5.7602224444819135e-84	964.3453629630991	0.0	0.973837276778896	0.9737302977232926	0.9881852487933458	0.9892871572871573	0.20166646981800868	0.39482923262247444	Main4_B_cells	GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN	MSigDb_Dif_Expression
6174.147720038751	5.7602224444819135e-84	4207.728974730403	0.0	0.9724565798410367	0.9723292469352014	0.9970112451934835	0.9938484848484848	0.14411880125348758	0.29723234467851645	Main4_B_cells	MORI_MATURE_B_LYMPHOCYTE_UP	MSigDb_Dif_Expression
5575.201039413968	5.7602224444819135e-84	4092.5660908830273	0.0	0.970562547603491	0.9704028021015763	0.9975447636422464	0.993955266955267	0.1230957651522728	0.2368100681938771	Main4_B_cells	GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_UP	MSigDb_Dif_Expression
4373.553836835399	5.7602224444819135e-84	2770.497977361729	0.0	0.9698868421894259	0.9697022767075307	0.9968374107597292	0.9943535353535354	0.1937629871285642	0.3173555240822133	Main4_B_cells	HADDAD_B_LYMPHOCYTE_PROGENITOR	MSigDb_Other
4250.349507967612	5.7602224444819135e-84	2856.574061972518	0.0	0.9696034783682739	0.9695271453590193	0.9895774574722953	0.9886897546897548	0.1972904778555424	0.35316562149332187	Main4_B_cells	GOBP_B_CELL_ACTIVATION	Gene_Ontology
6996.4338848042125	7.292865669087208e-83	5220.810133435629	0.0	0.9685274489207336	0.9683012259194397	0.9979619463993462	0.995063492063492	0.09588033092527891	0.2314842966157633	Main4_B_cells	GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN	MSigDb_Dif_Expression
4487.8647363083055	5.7602224444819135e-84	2822.7310006745383	0.0	0.96626871482108	0.9660245183887917	0.9944158246510433	0.9934473304473304	0.18445335094866794	0.3068374219351674	Main4_B_cells	GSE3982_DC_VS_BCELL_DN	MSigDb_Dif_Expression
6158.713018372769	5.7602224444819135e-84	3344.4395291647525	0.0	0.964362048299774	0.9640980735551663	0.997070514817009	0.9934617604617605	0.15714783804990565	0.3733408052124251	Main4_B_cells	HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_NEG_MATURE_B_CELL	MSigDb_Single_Cell
7118.771477055181	1.4459616532393187e-77	3389.312843773249	0.0	0.9486899959697721	0.9483362521891416	0.9953818569418246	0.9901313131313131	0.1618875869191439	0.3811852043541138	Main4_B_cells	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	Reactome
4728.358269092144	5.7602224444819135e-84	4066.495407950196	0.0	0.9459966764044694	0.9453590192644483	0.9904340266000962	0.9807806637806639	0.14454928266634443	0.21620591137170134	Main4_B_cells	NAKAYA_B_CELL_FLUMIST_AGE_18_50YO_7DY_UP	MSigDb_Dif_Expression
-468.7272640895151	5.7602224444819135e-84	-2670.30433306253	1.2093628801445508e-154	0.9452528728499207	0.9453590192644483	0.9179383062524561	0.9333362193362194	0.30095557775166265	0.4999937338017221	Main4_B_cells	MEMORY_B_CELLS_BLUEPRINT_1_XCELL	xCell
6647.695663248389	5.800296518606021e-84	4653.530315456048	0.0	0.9394742945674563	0.9387040280210158	0.9944205922160512	0.9871948051948051	0.10358290134627443	0.2594319036349596	Main4_B_cells	WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	WikiPathways
6461.72993171388	6.41434818395969e-84	5031.288413319515	0.0	0.936584238779402	0.9357267950963223	0.9939674326110387	0.9855800865800866	0.11151495120212458	0.20773885966884484	Main4_B_cells	GSE22886_IGG_IGA_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP	MSigDb_Dif_Expression
6464.972375236829	5.7602224444819135e-84	4363.163972779567	0.0	0.9351665135098959	0.9343257443082313	0.9936766256907908	0.9859004329004328	0.1184101089044571	0.28082332767972246	Main4_B_cells	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG
6870.527456530874	3.486817704337454e-82	3233.321970917823	0.0	0.9302662381699388	0.9290718038528898	0.9925924014393086	0.9821832611832612	0.1485177179877881	0.41318920477424753	Main4_B_cells	HE_LIM_SUN_FETAL_LUNG_C5_CD5_NEG_MATURE_B_CELL	MSigDb_Single_Cell
2975.818573583072	5.7602224444819135e-84	2366.266311396715	0.0	0.9277320866225722	0.9271453590192644	0.9597695519464018	0.9626493506493506	0.20249269121758356	0.3126284505377447	Main4_B_cells	GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP	MSigDb_Dif_Expression
4089.8004084079503	5.7602224444819135e-84	2572.01007814193	0.0	0.9264801390600624	0.9259194395796847	0.9846631399558247	0.9749942279942279	0.18214359694128499	0.3219617419632214	Main4_B_cells	GSE3982_BCELL_VS_TH2_UP	MSigDb_Dif_Expression
5454.0943410871205	5.7602224444819135e-84	3961.724472944732	0.0	0.9230454919627746	0.9220665499124344	0.9910888670108647	0.9796926406926406	0.1432802276340128	0.2560667971401617	Main4_B_cells	GSE13411_NAIVE_BCELL_VS_PLASMA_CELL_UP	MSigDb_Dif_Expression
3639.410703722681	5.7602224444819135e-84	2306.2514301002466	0.0	0.9211225853166007	0.9201401050788091	0.9829150895427737	0.9779725829725828	0.1838409176710795	0.3112023778451449	Main4_B_cells	GSE3982_BCELL_VS_TH1_UP	MSigDb_Dif_Expression
6216.941280427455	5.778147077663384e-84	4871.676232444218	0.0	0.9172828181585209	0.9155866900175132	0.9924185859693836	0.9822972582972582	0.11634823552527321	0.22353771262276045	Main4_B_cells	GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP	MSigDb_Dif_Expression
3747.9970822124437	5.7602224444819135e-84	2628.0050161889176	0.0	0.9129723052819194	0.9112084063047285	0.9780443946066883	0.9682510822510823	0.19130480127824748	0.31210793137211545	Main4_B_cells	GSE22886_IGA_VS_IGM_MEMORY_BCELL_DN	MSigDb_Dif_Expression
3543.243438397341	5.7602224444819135e-84	2371.6055801468538	0.0	0.9043259284843647	0.9026269702276706	0.9709386900137664	0.9549812409812409	0.19757365562481607	0.31485516860628193	Main4_B_cells	GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP	MSigDb_Dif_Expression
5014.842442342849	5.7602224444819135e-84	3711.367387866004	0.0	0.9039800936106772	0.9019264448336253	0.9886873145544914	0.9746017316017316	0.14354992989677087	0.25356671819528687	Main4_B_cells	GSE3982_MAC_VS_BCELL_DN	MSigDb_Dif_Expression
5207.0304656128255	5.7602224444819135e-84	4056.5508773601323	0.0	0.9018645150810422	0.9005253940455342	0.98612857765685	0.969017316017316	0.14249265584432622	0.2388452388821142	Main4_B_cells	GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP	MSigDb_Dif_Expression
3425.9711342969067	5.7602224444819135e-84	2789.096549751236	0.0	0.8954115694064921	0.8935201401050789	0.9602901997288201	0.9483232323232322	0.19717454133914075	0.28706996604978363	Main4_B_cells	GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN	MSigDb_Dif_Expression
6033.910745100452	5.7602224444819135e-84	4504.613144588097	0.0	0.8949007162595333	0.8936952714535902	0.9647384152854921	0.9402308802308802	0.1341210102809694	0.2774864997622893	Main4_B_cells	GOBP_B_CELL_HOMEOSTASIS	Gene_Ontology
4757.438032670097	5.7602224444819135e-84	4045.7838539909512	0.0	0.8939851707745519	0.8929947460595447	0.9578153745995331	0.9332453102453101	0.1414855874445	0.22789066660069612	Main4_B_cells	GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_DN	MSigDb_Dif_Expression
6459.451999822926	5.7602224444819135e-84	4988.399239164084	0.0	0.8904554942597427	0.8884413309982488	0.9848926917089923	0.9661832611832611	0.11250286272054241	0.21623223267802083	Main4_B_cells	GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_DN	MSigDb_Dif_Expression
5563.514172656847	5.7602224444819135e-84	4446.258464846785	0.0	0.8900274847818734	0.8882661996497372	0.9791234890835874	0.9543088023088023	0.1254901955604564	0.21598974844545946	Main4_B_cells	GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP	MSigDb_Dif_Expression
4446.020982597389	5.7602224444819135e-84	2962.2515431038546	0.0	0.889507477135768	0.8868651488616462	0.9839781677291575	0.9636709956709957	0.1625526181834293	0.29159626228331514	Main4_B_cells	GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_UP	MSigDb_Dif_Expression
5646.379726290233	5.7602224444819135e-84	4959.536563413705	0.0	0.8895003250048529	0.8877408056042032	0.9591369912873079	0.9360115440115442	0.12813869788867266	0.19791630709410013	Main4_B_cells	GSE12366_GC_BCELL_VS_PLASMA_CELL_UP	MSigDb_Dif_Expression
4289.825407196639	5.7602224444819135e-84	1934.5126582829305	0.0	0.8881127407668415	0.8861646234676007	0.9630522197103243	0.9493881673881672	0.23027699567767076	0.4826807676473173	Main4_B_cells	WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2	WikiPathways
5236.082315811191	5.7602224444819135e-84	4562.7290199805475	0.0	0.8789597140379429	0.8768826619964972	0.9723408022709705	0.9466031746031748	0.13889668470924274	0.22334480095209316	Main4_B_cells	GSE3982_EOSINOPHIL_VS_BCELL_DN	MSigDb_Dif_Expression
3815.633281276603	5.7602224444819135e-84	3358.5430991578132	0.0	0.8778036767720607	0.8756567425569175	0.9432674865299454	0.927112554112554	0.1649603647461342	0.23528624832641878	Main4_B_cells	GSE27786_BCELL_VS_NKCELL_UP	MSigDb_Dif_Expression
3159.0890034715567	5.7602224444819135e-84	2302.7418742961777	0.0	0.874560473913013	0.8714535901926445	0.9551033150815925	0.9356277056277056	0.20767657397392675	0.33554701040314966	Main4_B_cells	GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP	MSigDb_Dif_Expression
4539.247131138642	5.7602224444819135e-84	4075.258014288486	0.0	0.8675028803379176	0.8649737302977233	0.9525265654147453	0.9243001443001443	0.15539162703313217	0.22943911367271402	Main4_B_cells	GSE27786_BCELL_VS_NKTCELL_UP	MSigDb_Dif_Expression
6634.985200918089	5.778147077663384e-84	4592.886551396293	0.0	0.8631647180628343	0.86199649737303	0.9595440117783248	0.9262510822510823	0.11868554676790082	0.29572058794643424	Main4_B_cells	MORI_IMMATURE_B_LYMPHOCYTE_UP	MSigDb_Dif_Expression
4591.133991414095	5.7602224444819135e-84	2979.7677785903024	0.0	0.8527475289200023	0.8509632224168125	0.9475554054296665	0.9154300144300145	0.19860560875825747	0.3754088701822774	Main4_B_cells	HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	MSigDb_Dif_Expression
5388.3660053004805	5.7602224444819135e-84	3573.290442149438	0.0	0.847900521700466	0.8450087565674256	0.9392028583156694	0.9077922077922077	0.15079616536816634	0.3118122806792743	Main4_B_cells	SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	MSigDb_Other
5639.539972992971	5.7602224444819135e-84	5031.034845296728	0.0	0.8440853568949459	0.8397548161120841	0.963838217376695	0.9274819624819626	0.11738042752448793	0.19662776126494613	Main4_B_cells	GSE3982_NEUTROPHIL_VS_BCELL_DN	MSigDb_Dif_Expression
5404.685861289493	5.7602224444819135e-84	4252.586723040626	0.0	0.8297274950444861	0.8255691768826621	0.9369626874471404	0.8938297258297258	0.17087143922381792	0.30375569305655165	Main4_B_cells	GOBP_B_CELL_APOPTOTIC_PROCESS	Gene_Ontology
3835.550924366858	5.7602224444819135e-84	3465.7803735542834	0.0	0.8271508307457924	0.8262697022767075	0.8600348025307201	0.8145137085137086	0.16282535497304224	0.23816060492419236	Main4_B_cells	GSE9878_CTRL_VS_EBF_TRANSDUCED_PAX5_KO_PRO_BCELL_DN	MSigDb_Dif_Expression
4406.21539928033	5.7602224444819135e-84	4089.9468571607977	0.0	0.8266373324372382	0.8224168126094572	0.9140435793947381	0.8823939393939393	0.15370413276476783	0.21823650724941976	Main4_B_cells	GSE27786_BCELL_VS_CD4_TCELL_UP	MSigDb_Dif_Expression
5738.198604452663	5.7602224444819135e-84	4600.266213489881	0.0	0.821718322307313	0.8183887915936954	0.9322170288615638	0.8760634920634921	0.14092463019150084	0.2516071440050797	Main4_B_cells	GSE25677_MPL_VS_R848_STIM_BCELL_DN	MSigDb_Dif_Expression
2642.48337982563	5.7602224444819135e-84	2121.318921439046	0.0	0.8217068683702908	0.8225919439579684	0.8458429263994377	0.8085396825396824	0.20974794493825838	0.3080309619218994	Main4_B_cells	GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP	MSigDb_Dif_Expression
6474.554196212757	7.699330349434048e-84	5062.025342770553	0.0	0.8200639559263964	0.815936952714536	0.9396808167476912	0.8874704184704184	0.11728941768429954	0.2486614902041903	Main4_B_cells	SA_B_CELL_RECEPTOR_COMPLEXES	MSigDb_Other
5568.5990116970515	5.7602224444819135e-84	4317.136527469027	0.0	0.8198466387946237	0.8162872154115586	0.9440177050599013	0.872025974025974	0.15273462476520755	0.26170566991758965	Main4_B_cells	GSE12366_GC_VS_NAIVE_BCELL_DN	MSigDb_Dif_Expression
5934.136734138978	5.7602224444819135e-84	4870.2683482639695	0.0	0.8193739230304372	0.8157618213660245	0.9357384188684794	0.883981240981241	0.11838419407658998	0.19752708659941204	Main4_B_cells	GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN	MSigDb_Dif_Expression
4546.903943558728	5.7602224444819135e-84	4211.674444080848	0.0	0.8135150994571209	0.8136602451838879	0.792439400019348	0.7727503607503607	0.15211196270161936	0.22160002029130327	Main4_B_cells	GSE27786_BCELL_VS_CD8_TCELL_UP	MSigDb_Dif_Expression
5054.543632759955	5.7602224444819135e-84	4356.730137981829	0.0	0.8097891830308976	0.805954465849387	0.937391613250284	0.880085137085137	0.15237549496592484	0.2481252729268785	Main4_B_cells	HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_POS_MATURE_B_CELL	MSigDb_Single_Cell
5433.035603489768	5.7602224444819135e-84	5094.044187781455	0.0	0.8062240079950562	0.8007005253940456	0.9211863728307508	0.863900432900433	0.13576127055500622	0.189925618976096	Main4_B_cells	GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_DN	MSigDb_Dif_Expression
5616.875501786605	5.7602224444819135e-84	5240.897737710977	0.0	0.806046610026744	0.8033274956217162	0.8909170404412649	0.8284126984126985	0.12336468519164681	0.17912191730229104	Main4_B_cells	GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN	MSigDb_Dif_Expression
5471.327419618122	5.7602224444819135e-84	4916.145633554366	0.0	0.8040089130988042	0.7987740805604202	0.9316216355983375	0.8669134199134199	0.14013931036262853	0.21022298493121028	Main4_B_cells	GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_DN	MSigDb_Dif_Expression
4117.593705151042	5.7602224444819135e-84	3657.9443289227092	0.0	0.803103231280611	0.7971978984238178	0.9298847586633829	0.885975468975469	0.1657718937479517	0.2521962129885603	Main4_B_cells	GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_DN	MSigDb_Dif_Expression
